0,2.5.3-release-20160704 tag,113,0,0,v2.5.3-server兼容测试版本,2016-07-21_20:29:50,2.5.3,heika-develop-2.5.3.ipa,
305,master,113,0,0,305-113-48环境,2016-07-21_18:57:15,2.6.0,N/A,
304,master,38,0,0,304-38-4环境,2016-07-21_16:05:34,2.6.0,N/A,
303,master,113,0,0,303-113-48环境,2016-07-21_15:56:09,2.6.0,N/A,
295,master,113,0,0,295-113-48环境,2016-07-21_12:00:38,2.6.0,N/A,
294,master,113,0,0,294-113-48环境,2016-07-20_19:03:26,2.6.0,N/A,
292,master,113,0,0,292--113-48环境,2016-07-20_15:08:44,2.6.0,N/A,
291,master,113,0,0,291--113-48环境,2016-07-19_19:57:41,2.6.0,N/A,
290,master,train,0,0,289-113-47小秘书环境,2016-07-19_16:01:47,2.6.0,N/A,
289,master,113,0,0,289--113-48环境,2016-07-19_15:56:47,2.6.0,N/A,
288,master,113,0,0,288-113-48环境,2016-07-18_20:03:32,2.6.0,N/A,
287,master,113,0,0,287-113-48环境,2016-07-18_16:00:39,2.6.0,N/A,
286,master,38,0,0,286-38-4环境,2016-07-18_10:54:32,2.6.0,N/A,
285,master,113,0,0,285-113-48环境,2016-07-18_10:40:15,2.6.0,N/A,
284,master,38,0,0,284-38-4环境,2016-07-06_19:03:06,2.5.3,N/A,
283,master,113,0,0,283-113-48环境,2016-07-06_18:45:43,2.5.3,N/A,
282,master,train,0,0,282-train-47环境 ,2016-07-06_12:04:08,2.5.3,N/A,
281,master,38,0,0,281-38-4环境 IM切换测试包,2016-07-05_17:07:26,2.5.3,N/A,
280,master,113,0,0,280-113-48环境 IM切换测试包,2016-07-05_17:03:47,2.5.3,N/A,
279,master,online,0,0,279 -- 线上正式包,2016-07-01_15:32:28,2.5.3,N/A,
277,master,38,0,0,277-38-4环境 测试封版包,2016-07-01_15:26:45,2.5.3,N/A,
276,master,113,0,0,276-113-48环境 测试封版包,2016-07-01_15:23:08,2.5.3,N/A,
0,master,38,0,0,38新证书测试包,2016-07-01_11:29:44,2.5.1,heika-test-2.5.1.4341-38.ipa,
275,master,online,0,0,275--线上release境,2016-07-01_11:02:25,2.5.3,N/A,
274,master,38,0,0,274-38-4环境,2016-06-30_20:34:16,2.5.3,N/A,
273,master,113,0,0,273-113-48环境,2016-06-30_20:29:56,2.5.3,N/A,
272,master,online,0,0,272-线上release境,2016-06-30_19:53:24,2.5.3,N/A,
270,master,38,0,0,270-38-4环境,2016-06-30_18:33:15,2.5.3,N/A,
269,master,113,0,0,269-113-48环境,2016-06-30_18:29:46,2.5.3,N/A,
268,master,train,0,0,268-秘书train环境,2016-06-30_17:53:48,2.5.3,N/A,
267,master,113,0,0,267-113-48环境 非提测版 special for 杨宇,2016-06-30_15:15:25,2.5.3,N/A,
266,master,38,0,0,266-38-4环境,2016-06-30_14:25:30,2.5.3,N/A,
265,master,113,0,0,265-113-48环境,2016-06-30_14:21:53,2.5.3,N/A,
0,master,113,0,0,更新证书后2.5.1测试包,2016-06-30_11:42:13,2.5.1,heika-develop-2.5.1.4392.ipa,
264,master,38,0,0,264-38-4环境,2016-06-29_19:11:20,2.5.3,N/A,
263,master,113,0,0,263-113-48环境,2016-06-29_19:07:57,2.5.3,N/A,
262,master,38,0,0,262-38-4环境,2016-06-29_14:12:21,2.5.3,N/A,
261,master,113,0,0,261-113-48环境,2016-06-29_14:08:54,2.5.3,N/A,
260,master,38,0,0,260-38-4环境,2016-06-28_19:26:19,2.5.3,N/A,
259,master,113,0,0,259-113-48环境,2016-06-28_19:21:45,2.5.3,N/A,
255,master,38,0,0,255-38-4环境,2016-06-28_14:53:15,2.5.3,N/A,
254,master,113,0,0,254-113-48环境,2016-06-28_14:49:34,2.5.3,N/A,
253,master,38,0,0,253-38-4环境,2016-06-27_19:23:00,2.5.3,N/A,
252,master,113,0,0,252-113-48环境,2016-06-27_19:19:42,2.5.3,N/A,
251,master,38,0,0,251-38-4环境,2016-06-27_15:18:29,2.5.3,N/A,
250,master,113,0,0,250-113-48环境,2016-06-27_15:14:14,2.5.3,N/A,
249,master,38,0,0,249-38-4环境,2016-06-27_12:07:46,2.5.3,N/A,
248,master,113,0,0,248-113-48环境,2016-06-27_11:53:39,2.5.3,N/A,
247,master,38,0,0,247-38-4环境,2016-06-23_15:20:11,2.5.3,N/A,
246,master,113,0,0,246-113-48环境,2016-06-23_15:11:59,2.5.3,N/A,
245,master,38,0,0,245-38-4环境,2016-06-22_19:41:42,2.5.3,N/A,
244,master,113,0,0,244-113-48环境,2016-06-22_19:37:19,2.5.3,N/A,
243,master,38,0,0,243-38-4环境,2016-06-22_16:09:59,2.5.3,N/A,
242,master,113,0,0,242-113-48环境,2016-06-22_16:06:36,2.5.3,N/A,
241,master,38,0,0,241-38-4环境,2016-06-22_10:57:01,2.5.3,N/A,
240,master,113,0,0,239-113-48环境,2016-06-22_10:47:52,2.5.3,N/A,
238,master,113,0,0,238-113-48环境,2016-06-20_18:16:37,2.5.3,N/A,
237,master,38,0,0,237-38-4环境,2016-06-20_18:13:18,2.5.3,N/A,
0,unknown,38,0,0,235-38,2016-06-20_10:40:38,2.5.3,HeikaTest_Release_master_2016-06-20_10-33-46.ipa,
236,master,113,0,0,236-113,2016-06-20_10:39:42,2.5.3,N/A,
231,master,113,0,0,231-sdkDebug2,2016-06-13_15:00:16,2.5.2,N/A,
230,master,online,0,0,230-im_debug登出问题,2016-06-12_16:04:27,2.5.2,N/A,
228,master,train,0,0,228-train-to-小秘书,2016-06-06_13:37:03,2.5.1,N/A,
227,master,38,0,0,227-38,2016-06-06_13:32:09,2.5.1,N/A,
226,master,113,0,0,226-113,2016-06-03_10:56:41,2.5.1,N/A,
225,master,online,0,0,225-online,2016-06-03_10:52:28,2.5.1,N/A,
224,master,backup,0,0,余额调整测试,2016-06-02_17:59:40,2.5.1,N/A,
223,master,38,0,0,223-38,2016-06-02_16:05:09,2.5.1,N/A,
222,master,113,0,0,222-113,2016-06-02_16:02:10,2.5.1,N/A,
221,master,online,0,0,221-online,2016-06-02_15:59:29,2.5.1,N/A,
220,master,38,0,0,220-38,2016-06-01_19:30:38,2.5.1,N/A,
219,master,online,0,0,219-online,2016-06-01_19:20:55,2.5.1,N/A,
218,master,113,0,0,218-113,2016-06-01_19:14:26,2.5.1,N/A,
217,master,38,0,0,217-38,2016-06-01_18:16:04,2.5.0,N/A,
216,master,113,0,0,216-113,2016-06-01_18:13:20,2.5.0,N/A,
215,master,38,0,0,215-38,2016-06-01_16:59:22,2.5.0,N/A,
214,master,113,0,0,214-113,2016-06-01_16:54:45,2.5.0,N/A,
213,master,online,0,0,213-online,2016-05-31_18:05:33,2.5.0,N/A,
212,master,38,0,0,212-38,2016-05-31_18:00:46,2.5.0,N/A,
211,master,113,0,0,211-113,2016-05-31_17:58:25,2.5.0,N/A,
210,master,38,0,0,210-38,2016-05-31_15:14:56,2.5.0,N/A,
209,master,113,0,0,209-113,2016-05-31_15:11:16,2.5.0,N/A,
208,master,38,0,0,208-38,2016-05-30_18:27:56,2.5.0,N/A,
207,master,113,0,0,207-113,2016-05-30_18:25:34,2.5.0,N/A,
0,master,train,0,0,小秘书47环境包,2016-05-30_15:08:10,2.5.0,HeikaTrain_Release_master_20160530_142846.ipa,
204,master,38,0,0,204-38（202-38包错误-请忽略）,2016-05-30_11:30:19,2.5.0,N/A,
202,master,113,0,0,202-38,2016-05-30_10:34:30,2.5.0,N/A,
