0,master,release,0,0,360渠道包加固版,2016-07-27_18:58:12,2.6.0,heika_2.6.0_20160727_1001_360_release_2016-07-27_18-48-13.encrypted_signed_Aligned.apk,
325,master,release,0,0,325-渠道包,2016-07-27_18:48:17,2.6.0,N/A,
323,master,release,0,0,323-heika-渠道包,2016-07-27_14:04:57,2.6.0,N/A,
322,master,backup,0,0,322-备机环境,2016-07-27_13:10:05,2.6.0,N/A,
317,master,113,0,0,317-113-48环境,2016-07-26_18:27:54,2.6.0,N/A,
316,master,38,0,0,316-38-4环境,2016-07-26_18:26:39,2.6.0,N/A,
315,master,113,0,0,315-113-48环境,2016-07-26_17:32:49,2.6.0,N/A,
314,master,38,0,0,314-38-4环境,2016-07-26_17:29:50,2.6.0,N/A,
313,master,113,0,0,313-113-48环境,2016-07-26_16:55:56,2.6.0,N/A,
312,master,38,0,0,312-38-4环境,2016-07-26_16:54:42,2.6.0,N/A,
311,master,113,0,0,311-113-48环境,2016-07-26_16:33:45,2.6.0,N/A,
310,master,38,0,0,310-38-4环境,2016-07-26_16:32:27,2.6.0,N/A,
309,master,backup,0,0,309-备机环境,2016-07-26_10:44:19,2.6.0,N/A,
308,master,113,0,0,308-113-48环境,2016-07-25_19:12:13,2.6.0,N/A,
307,master,38,0,0,307-38-4环境,2016-07-25_19:10:58,2.6.0,N/A,
306,master,113,0,0,306-113-48环境,2016-07-25_16:39:33,2.6.0,N/A,
305,master,38,0,0,305-38-4环境,2016-07-25_16:38:18,2.6.0,N/A,
0,master,38-4,0,0,兼容测试包,2016-07-25_15:45:57,2.5.3,heika_2.5.3_20160725_1000_heika_38.apk,
301,master,113,0,0,301-113-48环境,2016-07-23_20:11:22,2.6.0,N/A,
300,master,38,0,0,300-38-4环境,2016-07-23_20:09:45,2.6.0,N/A,
299,master,113,0,0,299-113-48环境,2016-07-23_18:24:02,2.6.0,N/A,
298,master,38,0,0,298-38-4环境,2016-07-23_18:22:46,2.6.0,N/A,
297,master,113,0,0,297-113-48环境,2016-07-23_16:35:30,2.6.0,N/A,
296,master,38,0,0,296-38-4环境,2016-07-23_16:34:11,2.6.0,N/A,
295,master,113,0,0,295-113-48环境,2016-07-23_15:11:22,2.6.0,N/A,
294,master,38,0,0,294-38-4环境,2016-07-23_15:10:06,2.6.0,N/A,
293,master,113,0,0,293-113-48环境,2016-07-23_12:29:13,2.6.0,N/A,
292,master,38,0,0,292-38-4环境,2016-07-23_12:27:57,2.6.0,N/A,
0,2.5.3_20530142,113,0,0,兼容测报包,2016-07-23_11:08:50,2.5.3,heika_android-1000_heika-release-2.5.3.apk,
291,master,38,0,0,291-38-4环境,2016-07-22_20:47:44,2.6.0,N/A,
290,master,113,0,0,290-113-48环境,2016-07-22_20:46:28,2.6.0,N/A,
289,master,38,0,0,289-38-4环境,2016-07-22_18:15:08,2.6.0,N/A,
288,master,113,0,0,288-113-48环境,2016-07-22_18:12:06,2.6.0,N/A,
0,master,113,0,0,兼容测试包,2016-07-22_16:57:50,2.5.2,heika_android-1000_heika-release-2.5.2.apk,
287,master,38,0,0,287-38-4环境,2016-07-22_16:45:15,2.6.0,N/A,
286,master,113,0,0,286-113-48环境,2016-07-22_15:53:30,2.6.0,N/A,
285,master,113,0,0,285-113-48环境,2016-07-22_14:33:55,2.6.0,N/A,
284,master,113,0,0,284-113-48环境,2016-07-21_21:44:51,2.6.0,N/A,
283,master,113,0,0,283-113-48环境,2016-07-21_18:29:41,2.6.0,N/A,
282,master,38,0,0,282-38-4环境,2016-07-21_14:51:27,2.6.0,N/A,
281,master,113,0,0,281-113-48环境,2016-07-21_14:47:41,2.6.0,N/A,
280,master,113,0,0,280-113-48环境,2016-07-21_11:57:54,2.6.0,N/A,
279,master,113,0,0,279-113-48环境,2016-07-20_19:43:17,2.6.0,N/A,
278,master,113,0,0,278--113-48环境,2016-07-20_16:46:05,2.6.0,N/A,
277,master,113,0,0,277--113-48环境,2016-07-19_19:55:18,2.6.0,N/A,
276,master,113,0,0,276--113-48环境,2016-07-19_16:12:24,2.6.0,N/A,
275,master,train,0,0,275--113-47小秘书环境,2016-07-19_16:05:01,2.6.0,N/A,
274,master,113,0,0,274--113-48环境,2016-07-18_20:00:39,2.6.0,N/A,
272,master,113,0,0,272--113-48环境,2016-07-18_18:47:45,2.6.0,N/A,
271,master,38,0,0,271--38-4环境,2016-07-06_18:40:54,2.5.3,N/A,
270,master,113,0,0,270--113-48环境,2016-07-06_18:38:41,2.5.3,N/A,
269,master,train,0,0,269-train-47环境,2016-07-06_11:59:41,2.5.3,N/A,
268,master,38,0,0,268-38-4环境 IM切换测试包,2016-07-05_17:18:58,2.5.3,N/A,
267,master,113,0,0,267-113-48环境 IM切换测试包,2016-07-05_17:15:39,2.5.3,N/A,
266,master,release,0,0,266 -- 线上渠道包,2016-07-01_17:12:29,2.5.3,N/A,
265,master,38,0,0,264-38-4环境 测试封版包,2016-07-01_14:55:13,2.5.3,N/A,
264,master,113,0,0,264-113-48环境 测试封版包,2016-07-01_14:50:40,2.5.3,N/A,
263,master,38,0,0,263-38-4环境,2016-07-01_12:22:10,2.5.3,N/A,
262,master,113,0,0,262-113-48环境,2016-07-01_12:17:29,2.5.3,N/A,
261,master,release,0,0,261-小米渠道包,2016-06-30_20:39:14,2.5.3,N/A,
260,master,38,0,0,260-38-4环境,2016-06-30_20:37:19,2.5.3,N/A,
259,master,113,0,0,259-113-48环境,2016-06-30_20:35:39,2.5.3,N/A,
257,master,38,0,0,257-38-4环境,2016-06-30_18:13:37,2.5.3,N/A,
256,master,113,0,0,256-113-48环境,2016-06-30_18:09:35,2.5.3,N/A,
255,master,train,0,0,255-秘书train环境,2016-06-30_17:50:42,2.5.3,N/A,
254,master,38,0,0,254-38-4环境,2016-06-30_14:24:53,2.5.3,N/A,
253,master,113,0,0,253-113-48环境,2016-06-30_14:23:06,2.5.3,N/A,
252,master,38,0,0,252-38-4环境,2016-06-29_19:00:43,2.5.3,N/A,
251,master,113,0,0,251-113-48环境,2016-06-29_18:58:40,2.5.3,N/A,
250,master,38,0,0,250-38-4环境,2016-06-29_14:04:16,2.5.3,N/A,
249,master,113,0,0,249-113-48环境,2016-06-29_14:02:32,2.5.3,N/A,
248,master,38,0,0,248-38-4环境,2016-06-28_19:16:49,2.5.3,N/A,
247,master,113,0,0,247-113-48环境,2016-06-28_19:14:44,2.5.3,N/A,
245,master,38,0,0,245-38-4环境,2016-06-28_14:42:28,2.5.3,N/A,
244,master,113,0,0,244-113-48环境,2016-06-28_14:40:23,2.5.3,N/A,
240,master,38,0,0,240-38-4环境,2016-06-27_19:15:02,2.5.3,N/A,
239,master,113,0,0,239-113-48环境,2016-06-27_19:11:48,2.5.3,N/A,
238,master,38,0,0,238-38-4环境,2016-06-27_11:12:33,2.5.3,N/A,
237,master,113,0,0,237-113-48环境,2016-06-27_11:05:05,2.5.3,N/A,
236,master,38,0,0,236-38-4环境,2016-06-23_17:19:41,2.5.3,N/A,
235,master,113,0,0,235-113-48环境,2016-06-23_17:16:33,2.5.3,N/A,
234,master,38,0,0,234-38-4环境,2016-06-22_20:50:09,2.5.3,N/A,
233,master,113,0,0,233-113-48环境,2016-06-22_20:47:44,2.5.3,N/A,
232,master,38,0,0,232-38-4环境,2016-06-22_15:59:23,2.5.3,N/A,
231,master,113,0,0,231-113-48环境,2016-06-22_15:54:42,2.5.3,N/A,
230,master,38,0,0,230-38-4环境,2016-06-21_18:32:58,2.5.3,N/A,
229,master,113,0,0,229-113-48环境,2016-06-21_18:29:43,2.5.3,N/A,
228,master,38,0,0,228-38-4环境,2016-06-21_11:44:16,2.5.3,N/A,
227,master,113,0,0,227-113-48环境,2016-06-21_11:32:46,2.5.3,N/A,
226,master,38,0,0,226-38-4环境,2016-06-20_11:22:36,2.5.3,N/A,
225,master,113,0,0,225-113-48环境,2016-06-20_11:05:53,2.5.3,N/A,
224,master,38,0,0,224-38,2016-06-17_15:39:25,2.5.3,N/A,
0,unknown,113,0,0,223-113,2016-06-17_14:47:32,2.5.3,heika_2.5.2_20160617_1000_heika_113_2016-06-17_12-17-48.apk,
222,master,38,0,0,222-38,2016-06-15_17:20:06,2.5.3,N/A,
221,master,113,0,0,221-113,2016-06-15_15:44:45,2.5.3,N/A,
0,master,release,0,0,213-channel_maobaotang-删掉权限,2016-06-07_15:59:26,2.5.2,heika_2.5.2_20160607_1015_maopaotang.apk,
0,master,release,0,0,213-channel_360jiagu,2016-06-07_15:40:04,2.5.2,heika_2.5.2_20160603_1001_360_release_2016-06-03_19_26_15.encrypted_signed_Aligned.apk,
213,master,38,0,0,2.5.2-38,2016-06-06_13:37:10,2.5.2,N/A,
212,master,train,0,0,212-train-to小秘书,2016-06-06_13:34:35,2.5.2,N/A,
211,master,train,0,0,211-train-to小秘书,2016-06-06_13:31:41,2.5.2,N/A,
